series_id,timestamp,value
Y289,1985,5000
Y289,1986,5088
Y289,1987,5151
Y289,1988,5181.5
Y289,1989,5229
Y289,1990,5398.5
Y289,1991,5574.5
Y289,1992,5561.5
Y290,1970,4105
Y290,1971,4031
Y290,1972,4014
Y290,1973,3960.5
Y290,1974,4029
Y290,1975,4078.5
Y290,1976,4052.5
Y290,1977,4082
Y290,1978,4161.5
Y290,1979,4237
Y290,1980,4328.5
Y290,1981,4384
Y290,1982,4448
Y290,1983,4572.5
Y290,1984,4714.5
Y290,1985,5000
Y290,1986,5259
Y290,1987,5419
Y290,1988,5452
Y290,1989,5560
Y290,1990,5716
Y290,1991,5784.5
Y290,1992,5764.5
Y291,1970,3392.5
Y291,1971,3628.5
Y291,1972,3586
Y291,1973,3756.5
Y291,1974,3649.5
Y291,1975,3657
Y291,1976,3850
Y291,1977,3794.5
Y291,1978,3931.5
Y291,1979,4087.5
Y291,1980,4275.5
Y291,1981,4690
Y291,1982,4562.5
Y291,1983,4158
Y291,1984,4559.5
Y291,1985,5000
Y291,1986,4868
Y291,1987,4990.5
Y291,1988,5416
Y291,1989,5929.5
Y291,1990,5494.5
Y291,1991,4915
Y291,1992,4783
Y292,1970,3668.5
Y292,1971,4174
Y292,1972,4680.5
Y292,1973,4697
Y292,1974,4883.5
Y292,1975,4641.5
Y292,1976,4819
Y292,1977,5064
Y292,1978,4858
Y292,1979,5028.5
Y292,1980,5178.5
Y292,1981,5107
Y292,1982,4690
Y292,1983,4663.5
Y292,1984,4762
Y292,1985,5000
Y292,1986,5184
Y292,1987,5345.5
Y292,1988,5668.5
Y292,1989,6016
Y292,1990,6362
Y292,1991,6676.5
Y292,1992,6750
Y293,1970,2466
Y293,1971,2659.5
Y293,1972,2774.5
Y293,1973,3049.5
Y293,1974,3252
Y293,1975,3441
Y293,1976,3600
Y293,1977,3675
Y293,1978,3789
Y293,1979,4112.5
Y293,1980,4527.5
Y293,1981,5061
Y293,1982,4505
Y293,1983,4472.5
Y293,1984,4568
Y293,1985,5000
Y293,1986,5310.5
Y293,1987,5884.5
Y293,1988,6489
Y293,1989,6876.5
Y293,1990,6611.5
Y293,1991,6364.5
Y293,1992,6324
Y294,1970,4161.5
Y294,1971,4463.5
Y294,1972,4732.5
Y294,1973,5133
Y294,1974,5199
Y294,1975,4863.5
Y294,1976,5022.5
Y294,1977,4931
Y294,1978,5034.5
Y294,1979,5192.5
Y294,1980,5328.5
Y294,1981,5228
Y294,1982,5156
Y294,1983,4972.5
Y294,1984,4843
Y294,1985,5000
Y294,1986,5224.5
Y294,1987,5477
Y294,1988,6002.5
Y294,1989,6475
Y294,1990,6661.5
Y294,1991,6563.5
Y294,1992,6414
Y295,1970,4674
Y295,1971,4949.5
Y295,1972,5084
Y295,1973,5075.5
Y295,1974,4587
Y295,1975,4345
Y295,1976,4489
Y295,1977,4665.5
Y295,1978,4864.5
Y295,1979,5205.5
Y295,1980,5331.5
Y295,1981,5078.5
Y295,1982,4795.5
Y295,1983,4954
Y295,1984,4966.5
Y295,1985,5000
Y295,1986,5172
Y295,1987,5273
Y295,1988,5505
Y295,1989,5856.5
Y295,1990,6394
Y295,1991,6813.5
Y295,1992,6861
Y296,1970,4290
Y296,1971,4890.5
Y296,1972,5644.5
Y296,1973,6076.5
Y296,1974,4523
Y296,1975,4532.5
Y296,1976,4841.5
Y296,1977,5218
Y296,1978,5530.5
Y296,1979,6017.5
Y296,1980,5628
Y296,1981,5206
Y296,1982,5105.5
Y296,1983,5039
Y296,1984,4753.5
Y296,1985,5000
Y296,1986,4689
Y296,1987,4451
Y296,1988,4846.5
Y296,1989,5332.5
Y296,1990,5635
Y296,1991,5523
Y297,1970,4316.5
Y297,1971,4310
Y297,1972,4359.5
Y297,1973,4731
Y297,1974,4824
Y297,1975,4481
Y297,1976,4464
Y297,1977,4538.5
Y297,1978,4566
Y297,1979,4814
Y297,1980,5225
Y297,1981,5061.5
Y297,1982,4824.5
Y297,1983,4795.5
Y297,1984,4968
Y297,1985,5000
Y297,1986,5111
Y297,1987,5366.5
Y297,1988,5739
Y297,1989,5986.5
Y297,1990,6212.5
Y297,1991,6252
Y297,1992,6162.5
Y298,1970,3193
Y298,1971,3333.5
Y298,1972,3657
Y298,1973,4082.5
Y298,1974,3742.5
Y298,1975,3707
Y298,1976,3807.5
Y298,1977,3912.5
Y298,1978,4217.5
Y298,1979,4479.5
Y298,1980,4480
Y298,1981,4587.5
Y298,1982,4581
Y298,1983,4537
Y298,1984,4748
Y298,1985,5000
Y298,1986,5238
Y298,1987,5739
Y298,1988,6423
Y298,1989,7019
Y298,1990,7640
Y298,1991,7870.5
Y298,1992,7793
Y299,1970,4745.5
Y299,1971,4817.5
Y299,1972,4707
Y299,1973,4904
Y299,1974,4708
Y299,1975,4502.5
Y299,1976,4404.5
Y299,1977,4844
Y299,1978,5213
Y299,1979,5126
Y299,1980,5079.5
Y299,1981,4550.5
Y299,1982,4362.5
Y299,1983,4451.5
Y299,1984,4685
Y299,1985,5000
Y299,1986,5392.5
Y299,1987,5437
Y299,1988,5682.5
Y299,1989,5963
Y299,1990,6175
Y299,1991,6178.5
Y299,1992,6294.5
Y300,1970,3266
Y300,1971,3878
Y300,1972,3719.5
Y300,1973,4226.5
Y300,1974,4442
Y300,1975,4971.5
Y300,1976,5475
Y300,1977,5674.5
Y300,1978,5026
Y300,1979,4746.5
Y300,1980,4697
Y300,1981,5524
Y300,1982,4936.5
Y300,1983,5234.5
Y300,1984,5744.5
Y300,1985,5000
Y300,1986,6057
Y300,1987,6063
Y300,1988,6109.5
Y300,1989,5841
Y300,1990,4338.5
Y300,1991,4370.5
Y300,1992,4548
Y301,1970,4360.5
Y301,1971,4335.5
Y301,1972,4516
Y301,1973,4636.5
Y301,1974,4496
Y301,1975,4635
Y301,1976,4721
Y301,1977,4582
Y301,1978,4268.5
Y301,1979,4459
Y301,1980,4613
Y301,1981,4337.5
Y301,1982,4315.5
Y301,1983,4399.5
Y301,1984,4703.5
Y301,1985,5000
Y301,1986,5049.5
Y301,1987,5447.5
Y301,1988,5772.5
Y301,1989,6448
Y301,1990,6491
Y301,1991,5904
Y301,1992,5254
Y302,1970,3994.5
Y302,1971,4394
Y302,1972,4622
Y302,1973,4770
Y302,1974,4552
Y302,1975,3949.5
Y302,1976,3544.5
Y302,1977,3594.5
Y302,1978,3794.5
Y302,1979,3986
Y302,1980,4377.5
Y302,1981,4495
Y302,1982,4380
Y302,1983,4560
Y302,1984,4748.5
Y302,1985,5000
Y302,1986,5394.5
Y302,1987,5795.5
Y302,1988,6197.5
Y302,1989,6555.5
Y302,1990,6724
Y302,1991,6559
Y302,1992,6122
Y303,1970,4272
Y303,1971,4351
Y303,1972,4341
Y303,1973,4624.5
Y303,1974,4512
Y303,1975,4422.5
Y303,1976,4496.5
Y303,1977,4416.5
Y303,1978,4549.5
Y303,1979,4676.5
Y303,1980,4425.5
Y303,1981,4001.5
Y303,1982,4218
Y303,1983,4430.5
Y303,1984,4808
Y303,1985,5000
Y303,1986,5121
Y303,1987,5613
Y303,1988,6412
Y303,1989,6876
Y303,1990,6666
Y303,1991,6008.5
Y303,1992,5970
Y304,1970,2927.5
Y304,1971,3182.5
Y304,1972,3520.5
Y304,1973,3826.5
Y304,1974,3537
Y304,1975,3119
Y304,1976,3420.5
Y304,1977,3911.5
Y304,1978,4333.5
Y304,1979,4532.5
Y304,1980,4163.5
Y304,1981,4189.5
Y304,1982,3854.5
Y304,1983,4110.5
Y304,1984,4763.5
Y304,1985,5000
Y304,1986,5018.5
Y304,1987,4994.5
Y304,1988,5204.5
Y304,1989,5210
Y304,1990,5063
Y304,1991,4631
Y304,1992,4888.5
Y305,1970,2596
Y305,1971,2817.5
Y305,1972,2985.5
Y305,1973,2927.5
Y305,1974,2843.5
Y305,1975,3127.5
Y305,1976,3392
Y305,1977,3422.5
Y305,1978,3536
Y305,1979,3954
Y305,1980,3893
Y305,1981,3733
Y305,1982,4087
Y305,1983,3889.5
Y305,1984,4516.5
Y305,1985,5000
Y305,1986,5230
Y305,1987,5839.5
Y305,1988,6011
Y305,1989,6206.5
Y305,1990,6720.5
Y305,1991,7586
Y305,1992,7943.5
Y306,1970,2035.5
Y306,1971,2166
Y306,1972,2386
Y306,1973,2515.5
Y306,1974,2785
Y306,1975,2718
Y306,1976,3019
Y306,1977,3146.5
Y306,1978,3377.5
Y306,1979,3771
Y306,1980,3967
Y306,1981,4160.5
Y306,1982,4273
Y306,1983,4409
Y306,1984,4677.5
Y306,1985,5000
Y306,1986,4864.5
Y306,1987,4980
Y306,1988,5429
Y306,1989,5987
Y306,1990,6470.5
Y306,1991,7004
Y306,1992,7025.5
Y307,1970,2180.5
Y307,1971,2294
Y307,1972,2473.5
Y307,1973,2735
Y307,1974,2680.5
Y307,1975,2499
Y307,1976,2764
Y307,1977,3009
Y307,1978,3419.5
Y307,1979,3591.5
Y307,1980,3689.5
Y307,1981,3851.5
Y307,1982,3768
Y307,1983,4009
Y307,1984,4719
Y307,1985,5000
Y307,1986,5223
Y307,1987,5405.5
Y307,1988,5919.5
Y307,1989,5973
Y307,1990,6221
Y307,1991,6252
Y307,1992,6764.5
Y308,1970,2203.5
Y308,1971,2407.5
Y308,1972,2697
Y308,1973,2987
Y308,1974,3251
Y308,1975,3196.5
Y308,1976,3457.5
Y308,1977,3712.5
Y308,1978,3931.5
Y308,1979,4225
Y308,1980,4339
Y308,1981,4498.5
Y308,1982,4422.5
Y308,1983,4585.5
Y308,1984,4906.5
Y308,1985,5000
Y308,1986,4927.5
Y308,1987,5078
Y308,1988,5488.5
Y308,1989,6048.5
Y308,1990,6369.5
Y308,1991,6615
Y308,1992,7048
Y309,1970,2292.5
Y309,1971,2387.5
Y309,1972,2552.5
Y309,1973,2822.5
Y309,1974,3168
Y309,1975,2964.5
Y309,1976,3209
Y309,1977,3352
Y309,1978,3479
Y309,1979,3649.5
Y309,1980,3846.5
Y309,1981,4165
Y309,1982,4299.5
Y309,1983,4261
Y309,1984,4646
Y309,1985,5000
Y309,1986,4996
Y309,1987,5023
Y309,1988,5303
Y309,1989,5932
Y309,1990,6625
Y309,1991,7463
Y309,1992,7633.5
Y310,1970,1516.5
Y310,1971,1696
Y310,1972,2084.5
Y310,1973,2571
Y310,1974,2574.5
Y310,1975,2848
Y310,1976,3314.5
Y310,1977,3373.5
Y310,1978,3926.5
Y310,1979,4187.5
Y310,1980,4478
Y310,1981,4212.5
Y310,1982,3910
Y310,1983,4221.5
Y310,1984,4936.5
Y310,1985,5000
Y310,1986,5702
Y310,1987,6613.5
Y310,1988,7206.5
Y310,1989,7303
Y310,1990,7368.5
Y310,1991,8578.5
Y311,1970,2411.5
Y311,1971,2567.5
Y311,1972,2803
Y311,1973,2926.5
Y311,1974,3129
Y311,1975,3174
Y311,1976,3513
Y311,1977,3855.5
Y311,1978,4191
Y311,1979,4538.5
Y311,1980,4141.5
Y311,1981,4470.5
Y311,1982,4361
Y311,1983,4463
Y311,1984,4842.5
Y311,1985,5000
Y311,1986,5123
Y311,1987,5364
Y311,1988,5654.5
Y311,1989,6149.5
Y311,1990,6580
Y311,1991,6597
Y311,1992,6924.5
Y312,1970,1334
Y312,1971,1551
Y312,1972,1638
Y312,1973,1747
Y312,1974,2143
Y312,1975,2123
Y312,1976,2431.5
Y312,1977,2687.5
Y312,1978,2687.5
Y312,1979,2892.5
Y312,1980,3388
Y312,1981,3868
Y312,1982,4020
Y312,1983,4093
Y312,1984,4699.5
Y312,1985,5000
Y312,1986,4731.5
Y312,1987,4948.5
Y312,1988,5480
Y312,1989,6298.5
Y312,1990,6971
Y312,1991,7305.5
Y312,1992,7481
Y313,1970,2643
Y313,1971,2924.5
Y313,1972,3215.5
Y313,1973,3604.5
Y313,1974,3698
Y313,1975,3582
Y313,1976,3935.5
Y313,1977,4841
Y313,1978,3868.5
Y313,1979,4155
Y313,1980,4217.5
Y313,1981,4282.5
Y313,1982,4279
Y313,1983,4427
Y313,1984,4748.5
Y313,1985,5000
Y313,1986,5169.5
Y313,1987,5336.5
Y313,1988,5815.5
Y313,1989,6202.5
Y313,1990,6545
Y313,1991,6848.5
Y313,1992,7046
Y314,1970,2339.5
Y314,1971,2366
Y314,1972,2699.5
Y314,1973,2923
Y314,1974,2943
Y314,1975,3034
Y314,1976,3375.5
Y314,1977,3498
Y314,1978,3794.5
Y314,1979,3894
Y314,1980,3970.5
Y314,1981,4029
Y314,1982,4022
Y314,1983,4323.5
Y314,1984,4683
Y314,1985,5000
Y314,1986,5077
Y314,1987,5140.5
Y314,1988,5429
Y314,1989,6010
Y314,1990,6493
Y314,1991,6896.5
Y314,1992,7319
Y315,1970,2688.5
Y315,1971,2817
Y315,1972,2982
Y315,1973,3390.5
Y315,1974,3570.5
Y315,1975,3239
Y315,1976,3378.5
Y315,1977,3428
Y315,1978,3695.5
Y315,1979,3922
Y315,1980,3901
Y315,1981,3980
Y315,1982,4207
Y315,1983,4623
Y315,1984,4940.5
Y315,1985,5000
Y315,1986,5172.5
Y315,1987,5387.5
Y315,1988,5540.5
Y315,1989,5713.5
Y315,1990,5822
Y315,1991,5678
Y315,1992,5793.5
Y316,1970,2816.5
Y316,1971,2928
Y316,1972,3114
Y316,1973,3352
Y316,1974,3375
Y316,1975,3159.5
Y316,1976,3452
Y316,1977,3784.5
Y316,1978,3920
Y316,1979,4015.5
Y316,1980,4218.5
Y316,1981,4421.5
Y316,1982,4295
Y316,1983,4341
Y316,1984,4616.5
Y316,1985,5000
Y316,1986,5018.5
Y316,1987,5103
Y316,1988,5399
Y316,1989,5668.5
Y316,1990,5840
Y316,1991,5802
Y316,1992,5994.5
Y317,1970,2797.5
Y317,1971,2991.5
Y317,1972,3024.5
Y317,1973,3384.5
Y317,1974,3632.5
Y317,1975,3529.5
Y317,1976,3850.5
Y317,1977,4115.5
Y317,1978,4192.5
Y317,1979,4350
Y317,1980,4340.5
Y317,1981,4308
Y317,1982,4344
Y317,1983,4431.5
Y317,1984,4722
Y317,1985,5000
Y317,1986,5237
Y317,1987,5532.5
Y317,1988,5527.5
Y317,1989,5736
Y317,1990,6019.5
Y317,1991,6030
Y317,1992,6146.5
Y318,1970,2607.5
Y318,1971,2617.5
Y318,1972,2809
Y318,1973,3400.5
Y318,1974,3789
Y318,1975,3765
Y318,1976,3935.5
Y318,1977,3991
Y318,1978,4368.5
Y318,1979,4746
Y318,1980,5182.5
Y318,1981,5273
Y318,1982,4797.5
Y318,1983,4623.5
Y318,1984,4943
Y318,1985,5000
Y318,1986,5328.5
Y318,1987,5886
Y318,1988,6817.5
Y318,1989,7627.5
Y318,1990,8245.5
Y318,1991,8721
Y318,1992,9268.5
Y319,1970,2603.5
Y319,1971,2584.5
Y319,1972,2377
Y319,1973,2909
Y319,1974,3655
Y319,1975,3069.5
Y319,1976,3433
Y319,1977,3428.5
Y319,1978,3548.5
Y319,1979,3624
Y319,1980,3810
Y319,1981,4178.5
Y319,1982,4405.5
Y319,1983,3939
Y319,1984,4747
Y319,1985,5000
Y319,1986,4775
Y319,1987,4885.5
Y319,1988,5671
Y319,1989,6804
Y319,1990,6542
Y319,1991,6373
Y319,1992,6809
Y320,1970,2148.5
Y320,1971,2283.5
Y320,1972,2560.5
Y320,1973,2805.5
Y320,1974,2999
Y320,1975,2859.5
Y320,1976,3357.5
Y320,1977,3565
Y320,1978,3568
Y320,1979,3985
Y320,1980,4232
Y320,1981,4200
Y320,1982,4060
Y320,1983,4284.5
Y320,1984,4709
Y320,1985,5000
Y320,1986,4941.5
Y320,1987,5172.5
Y320,1988,5657
Y320,1989,6139.5
Y320,1990,6620
Y320,1991,7206.5
Y320,1992,7304
Y321,1970,1877.5
Y321,1971,2012
Y321,1972,2289.5
Y321,1973,2625.5
Y321,1974,2916.5
Y321,1975,2821
Y321,1976,3064.5
Y321,1977,3118
Y321,1978,3349
Y321,1979,3730.5
Y321,1980,3915
Y321,1981,4248.5
Y321,1982,3604.5
Y321,1983,3929.5
Y321,1984,4601.5
Y321,1985,5000
Y321,1986,5380.5
Y321,1987,5756
Y321,1988,6551
Y321,1989,6968.5
Y321,1990,7101
Y321,1991,7260
Y321,1992,7660.5
Y322,1970,2738
Y322,1971,2955.5
Y322,1972,3122
Y322,1973,3275
Y322,1974,3336
Y322,1975,3340.5
Y322,1976,3640
Y322,1977,3820
Y322,1978,3994
Y322,1979,4387.5
Y322,1980,4573
Y322,1981,4513
Y322,1982,4499.5
Y322,1983,4504
Y322,1984,4750
Y322,1985,5000
Y322,1986,5166
Y322,1987,5368.5
Y322,1988,5665
Y322,1989,6162.5
Y322,1990,6929
Y322,1991,7768.5
Y322,1992,8092
Y323,1970,2113.5
Y323,1971,2275
Y323,1972,2625.5
Y323,1973,3472
Y323,1974,2906.5
Y323,1975,3089.5
Y323,1976,3279.5
Y323,1977,3541
Y323,1978,3794
Y323,1979,4066
Y323,1980,3741.5
Y323,1981,3878
Y323,1982,4150.5
Y323,1983,4423
Y323,1984,4432.5
Y323,1985,5000
Y323,1986,5190
Y323,1987,6050
Y323,1988,6535
Y323,1989,7241
Y323,1990,8107
Y323,1991,9176
Y324,1970,2868
Y324,1971,2945
Y324,1972,3232.5
Y324,1973,3534
Y324,1974,3611.5
Y324,1975,3155.5
Y324,1976,3597.5
Y324,1977,3658.5
Y324,1978,3834
Y324,1979,4282
Y324,1980,4407.5
Y324,1981,4356.5
Y324,1982,4344
Y324,1983,4284
Y324,1984,4811
Y324,1985,5000
Y324,1986,5145
Y324,1987,5615
Y324,1988,5995
Y324,1989,6448
Y324,1990,6967
Y324,1991,7172
Y324,1992,7499
Y325,1970,2663.5
Y325,1971,2846
Y325,1972,3132.5
Y325,1973,3890.5
Y325,1974,4131
Y325,1975,3716
Y325,1976,3925.5
Y325,1977,4051
Y325,1978,4301.5
Y325,1979,4924.5
Y325,1980,4677.5
Y325,1981,4877.5
Y325,1982,4845.5
Y325,1983,4566
Y325,1984,5047.5
Y325,1985,5000
Y325,1986,5032
Y325,1987,5563
Y325,1988,6749.5
Y325,1989,8239.5
Y325,1990,9225.5
Y325,1991,8971
Y325,1992,8730.5
Y326,1970,3115
Y326,1971,3305.5
Y326,1972,3463.5
Y326,1973,3845
Y326,1974,3812.5
Y326,1975,3657.5
Y326,1976,4027.5
Y326,1977,5195
Y326,1978,4287.5
Y326,1979,4545
Y326,1980,4526.5
Y326,1981,4261.5
Y326,1982,4305.5
Y326,1983,4472
Y326,1984,4694.5
Y326,1985,5000
Y326,1986,5180
Y326,1987,5444.5
Y326,1988,5858.5
Y326,1989,6253.5
Y326,1990,6560
Y326,1991,6804.5
Y326,1992,6922.5
Y327,1970,2948
Y327,1971,3137.5
Y327,1972,3105.5
Y327,1973,3554
Y327,1974,3721.5
Y327,1975,3980.5
Y327,1976,4470.5
Y327,1977,4624.5
Y327,1978,4005
Y327,1979,3976
Y327,1980,4108.5
Y327,1981,4167
Y327,1982,4321
Y327,1983,4320
Y327,1984,4728.5
Y327,1985,5000
Y327,1986,5502.5
Y327,1987,5101.5
Y327,1988,5019
Y327,1989,5058.5
Y327,1990,5182
Y327,1991,5247
Y327,1992,5310
Y328,1970,3537.5
Y328,1971,3420
Y328,1972,3556
Y328,1973,3802
Y328,1974,4180.5
Y328,1975,4035.5
Y328,1976,4399
Y328,1977,4233.5
Y328,1978,4002
Y328,1979,4467
Y328,1980,4486.5
Y328,1981,4225
Y328,1982,4369.5
Y328,1983,4403.5
Y328,1984,4639.5
Y328,1985,5000
Y328,1986,5222.5
Y328,1987,5592.5
Y328,1988,5868
Y328,1989,6301.5
Y328,1990,6348.5
Y328,1991,6025
Y328,1992,6094
Y329,1970,2772
Y329,1971,2944
Y329,1972,3159
Y329,1973,3364
Y329,1974,3331
Y329,1975,2819.5
Y329,1976,3187.5
Y329,1977,3482.5
Y329,1978,3863.5
Y329,1979,4128
Y329,1980,4425
Y329,1981,4368
Y329,1982,4254
Y329,1983,4442
Y329,1984,4758.5
Y329,1985,5000
Y329,1986,5352.5
Y329,1987,5647
Y329,1988,5945
Y329,1989,6263
Y329,1990,6445.5
Y329,1991,6335
Y329,1992,6094
Y330,1970,2866
Y330,1971,3017.5
Y330,1972,3315
Y330,1973,3694
Y330,1974,3732.5
Y330,1975,3484.5
Y330,1976,3652.5
Y330,1977,3709.5
Y330,1978,3866.5
Y330,1979,4239
Y330,1980,4085.5
Y330,1981,3971
Y330,1982,4164.5
Y330,1983,4436
Y330,1984,4875
Y330,1985,5000
Y330,1986,5343.5
Y330,1987,5761
Y330,1988,6465.5
Y330,1989,6943
Y330,1990,7015.5
Y330,1991,6799
Y330,1992,7148.5
Y331,1970,2160.5
Y331,1971,2285.5
Y331,1972,2532.5
Y331,1973,2688
Y331,1974,2622
Y331,1975,2307
Y331,1976,2746.5
Y331,1977,3021
Y331,1978,3300
Y331,1979,3344.5
Y331,1980,3188
Y331,1981,3345
Y331,1982,3344.5
Y331,1983,3762
Y331,1984,4704
Y331,1985,5000
Y331,1986,5330.5
Y331,1987,5576.5
Y331,1988,5781.5
Y331,1989,5998.5
Y331,1990,6178.5
Y331,1991,6172.5
Y331,1992,6764
Y332,1947,115.28
Y332,1948,128.83
Y332,1949,107.14
Y332,1950,217.77
Y332,1951,212.53
Y332,1952,173.28
Y332,1953,166.61
Y332,1954,280.75
Y332,1955,378.68
Y332,1956,350.19
Y332,1957,320.59
Y332,1958,382.64
Y332,1959,518.64
Y332,1960,452.19
Y332,1961,638.02
Y332,1962,547.32
Y332,1963,643.14
Y332,1964,721.47
Y332,1965,892.25
Y332,1966,1230.34
Y332,1967,1617.46
Y332,1968,1963.58
Y332,1969,1752.5
Y332,1970,1311.23
Y332,1971,1850.28
Y332,1972,2044.24
Y332,1973,1778.78
Y332,1974,1184.34
Y332,1975,1572.6
Y332,1976,1949.69
Y332,1977,1872.03
Y332,1978,2492.17
Y332,1979,2997.5
Y332,1980,4758.5
Y332,1981,4906.88
Y332,1982,6026.7
Y332,1983,9571.39
Y332,1984,9592.35
Y332,1985,11994.2
Y332,1986,17051.24
Y332,1987,22841.66
Y332,1988,15870.12
Y332,1989,18448.48
Y332,1990,16116.67
Y332,1991,17762.75
Y332,1992,20332
Y332,1993,26099.16
Y333,1947,142.2
Y333,1948,162.3
Y333,1949,143.4
Y333,1950,257.1
Y333,1951,235.8
Y333,1952,188.1
Y333,1953,190.2
Y333,1954,298.2
Y333,1955,363.6
Y333,1956,325.2
Y333,1957,321
Y333,1958,391.8
Y333,1959,481.5
Y333,1960,416.7
Y333,1961,603
Y333,1962,499.2
Y333,1963,551.4
Y333,1964,613.5
Y333,1965,776.1
Y333,1966,956.4
Y333,1967,1351.2
Y333,1968,1593.6
Y333,1969,1488.6
Y333,1970,1361.7
Y333,1971,1774.8
Y333,1972,1893
Y333,1973,1716.9
Y333,1974,1453.8
Y333,1975,1869.6
Y333,1976,2110.8
Y333,1977,2106.9
Y333,1978,2845.2
Y333,1979,3255
Y333,1980,4645.8
Y333,1981,4773
Y333,1982,6724.2
Y333,1983,9043.8
Y333,1984,9135.3
Y333,1985,11113.8
Y333,1986,14501.4
Y333,1987,19131.3
Y333,1988,15759.9
Y333,1989,16271.7
Y333,1990,16001.4
Y333,1991,17409.3
Y333,1992,19650.3
Y333,1993,24874.5
Y334,1947,194.12
Y334,1948,218.46
Y334,1949,179.96
Y334,1950,374.5
Y334,1951,363.7
Y334,1952,294.4
Y334,1953,284.36
Y334,1954,484.98
Y334,1955,654.9
Y334,1956,595.74
Y334,1957,549.02
Y334,1958,655.08
Y334,1959,869.52
Y334,1960,759.2
Y334,1961,1053.98
Y334,1962,946.82
Y334,1963,1097.74
Y334,1964,1208.48
Y334,1965,1464
Y334,1966,1971.3
Y334,1967,2506.58
Y334,1968,2899.56
Y334,1969,2592.06
Y334,1970,2061.26
Y334,1971,2941.96
Y334,1972,3194
Y334,1973,2929.02
Y334,1974,1983.56
Y334,1975,2676.38
Y334,1976,3290.9
Y334,1977,3145
Y334,1978,4207.94
Y334,1979,5021.96
Y334,1980,7953.4
Y334,1981,8318.26
Y334,1982,10285.26
Y334,1983,16302.26
Y334,1984,16454.28
Y334,1985,20463.58
Y334,1986,28964.7
Y334,1987,39666.22
Y334,1988,27554.22
Y334,1989,31537.98
Y334,1990,27781.68
Y334,1991,30636.26
Y334,1992,35104.84
Y334,1993,45525.66
Y335,1947,101.1
Y335,1948,117.9
Y335,1949,105.9
Y335,1950,196.5
Y335,1951,174
Y335,1952,129.6
Y335,1953,134.7
Y335,1954,210.9
Y335,1955,246
Y335,1956,209.7
Y335,1957,214.2
Y335,1958,276.6
Y335,1959,311.7
Y335,1960,287.4
Y335,1961,387.6
Y335,1962,356.1
Y335,1963,405.3
Y335,1964,444.6
Y335,1965,542.7
Y335,1966,661.5
Y335,1967,865.8
Y335,1968,989.7
Y335,1969,952.2
Y335,1970,963.9
Y335,1971,1279.5
Y335,1972,1348.8
Y335,1973,1301.1
Y335,1974,1146.6
Y335,1975,1516.8
Y335,1976,1694.7
Y335,1977,1683.9
Y335,1978,2285.1
Y335,1979,2602.5
Y335,1980,3717
Y335,1981,3852.9
Y335,1982,5463.3
Y335,1983,7275.9
Y335,1984,7545
Y335,1985,9066.6
Y335,1986,11745
Y335,1987,15911.4
Y335,1988,13205.4
Y335,1989,13242
Y335,1990,13147.8
Y335,1991,14302.2
Y335,1992,15989.7
Y335,1993,20620.2
Y336,1947,136.62
Y336,1948,134.1
Y336,1949,152.58
Y336,1950,187.62
Y336,1951,218.96
Y336,1952,241.08
Y336,1953,234.52
Y336,1954,338.3
Y336,1955,415.4
Y336,1956,438.36
Y336,1957,391.14
Y336,1958,553.34
Y336,1959,615.42
Y336,1960,613.94
Y336,1961,775.68
Y336,1962,691.7
Y336,1963,822.64
Y336,1964,948.64
Y336,1965,1074.96
Y336,1966,965.08
Y336,1967,1211.64
Y336,1968,1384.68
Y336,1969,1258.9
Y336,1970,1224.98
Y336,1971,1483.66
Y336,1972,1743.08
Y336,1973,1442.02
Y336,1974,1022.12
Y336,1975,1370.22
Y336,1976,1716.6
Y336,1977,1593.28
Y336,1978,1645.48
Y336,1979,1921.22
Y336,1980,2485.6
Y336,1981,2287.58
Y336,1982,2610.72
Y336,1983,3168.32
Y336,1984,3172.2
Y336,1985,3900.66
Y336,1986,4398.52
Y336,1987,4432.62
Y336,1988,4914.92
Y336,1989,6059.3
Y336,1990,5639.56
Y336,1991,7425.68
Y336,1992,8070
Y336,1993,9070
Y337,1947,190.7
Y337,1948,201.8
Y337,1949,216.6
Y337,1950,235.3
Y337,1951,261.6
Y337,1952,278.8
Y337,1953,292.7
Y337,1954,317.4
Y337,1955,383.6
Y337,1956,446.2
Y337,1957,480.4
Y337,1958,501.7
Y337,1959,584.7
Y337,1960,645.8
Y337,1961,708.8
Y337,1962,765.9
Y337,1963,810.8
Y337,1964,922.9
Y337,1965,1005.8
Y337,1966,1093.9
Y337,1967,1162.2
Y337,1968,1319.6
Y337,1969,1508.2
Y337,1970,1552.2
Y337,1971,1750
Y337,1972,1915.9
Y337,1973,2096.7
Y337,1974,2173.7
Y337,1975,2247.8
Y337,1976,2450
Y337,1977,2757.3
Y337,1978,3003.3
Y337,1979,3370.9
Y337,1980,3829.8
Y337,1981,3951.6
Y337,1982,4511.8
Y337,1983,4909.2
Y337,1984,5242.7
Y337,1985,5962
Y337,1986,7180.2
Y337,1987,7609.3
Y337,1988,8279.7
Y337,1989,9073.2
Y337,1990,9962.2
Y337,1991,11583.9
Y337,1992,13100.4
Y338,1947,1120
Y338,1948,670
Y338,1949,590
Y338,1950,710
Y338,1951,3285
Y338,1952,7965
Y338,1953,2205
Y338,1954,1230
Y338,1955,4195
Y338,1956,3440
Y338,1957,3550
Y338,1958,2785
