series_id,category,method,forecast,horizon,timestamp
O97,OTHER,THETA,2796.46,3,3
O97,OTHER,THETA,2779.8,4,4
O97,OTHER,THETA,2765.39,5,5
O97,OTHER,THETA,2752.48,6,6
O97,OTHER,THETA,2740.56,7,7
O97,OTHER,THETA,2729.31,8,8
O97,OTHER,RBF,2876.19,1,1
O97,OTHER,RBF,2864.46,2,2
O97,OTHER,RBF,2852.32,3,3
O97,OTHER,RBF,2839.87,4,4
O97,OTHER,RBF,2827.18,5,5
O97,OTHER,RBF,2814.33,6,6
O97,OTHER,RBF,2801.39,7,7
O97,OTHER,RBF,2788.44,8,8
O97,OTHER,ForcX,2833.85,1,1
O97,OTHER,ForcX,2801.87,2,2
O97,OTHER,ForcX,2769.88,3,3
O97,OTHER,ForcX,2737.9,4,4
O97,OTHER,ForcX,2705.91,5,5
O97,OTHER,ForcX,2673.92,6,6
O97,OTHER,ForcX,2641.94,7,7
O97,OTHER,ForcX,2609.95,8,8
O98,OTHER,NAIVE2,2053,1,1
O98,OTHER,NAIVE2,2053,2,2
O98,OTHER,NAIVE2,2053,3,3
O98,OTHER,NAIVE2,2053,4,4
O98,OTHER,NAIVE2,2053,5,5
O98,OTHER,NAIVE2,2053,6,6
O98,OTHER,NAIVE2,2053,7,7
O98,OTHER,NAIVE2,2053,8,8
O98,OTHER,SINGLE,2053,1,1
O98,OTHER,SINGLE,2053,2,2
O98,OTHER,SINGLE,2053,3,3
O98,OTHER,SINGLE,2053,4,4
O98,OTHER,SINGLE,2053,5,5
O98,OTHER,SINGLE,2053,6,6
O98,OTHER,SINGLE,2053,7,7
O98,OTHER,SINGLE,2053,8,8
O98,OTHER,HOLT,2029.71,1,1
O98,OTHER,HOLT,2006.4,2,2
O98,OTHER,HOLT,1983.1,3,3
O98,OTHER,HOLT,1959.79,4,4
O98,OTHER,HOLT,1936.49,5,5
O98,OTHER,HOLT,1913.19,6,6
O98,OTHER,HOLT,1889.88,7,7
O98,OTHER,HOLT,1866.58,8,8
O98,OTHER,DAMPEN,2041.24,1,1
O98,OTHER,DAMPEN,2029.12,2,2
O98,OTHER,DAMPEN,2019.66,3,3
O98,OTHER,DAMPEN,2012.28,4,4
O98,OTHER,DAMPEN,2006.51,5,5
O98,OTHER,DAMPEN,2002.01,6,6
O98,OTHER,DAMPEN,1998.5,7,7
O98,OTHER,DAMPEN,1995.76,8,8
O98,OTHER,WINTER,2029.71,1,1
O98,OTHER,WINTER,2006.4,2,2
O98,OTHER,WINTER,1983.1,3,3
O98,OTHER,WINTER,1959.79,4,4
O98,OTHER,WINTER,1936.49,5,5
O98,OTHER,WINTER,1913.19,6,6
O98,OTHER,WINTER,1889.88,7,7
O98,OTHER,WINTER,1866.58,8,8
O98,OTHER,COMB S-H-D,2041.32,1,1
O98,OTHER,COMB S-H-D,2029.51,2,2
O98,OTHER,COMB S-H-D,2018.59,3,3
O98,OTHER,COMB S-H-D,2008.36,4,4
O98,OTHER,COMB S-H-D,1998.67,5,5
O98,OTHER,COMB S-H-D,1989.4,6,6
O98,OTHER,COMB S-H-D,1980.46,7,7
O98,OTHER,COMB S-H-D,1971.78,8,8
O98,OTHER,B-J auto,2046.72,1,1
O98,OTHER,B-J auto,2045.7,2,2
O98,OTHER,B-J auto,2045.54,3,3
O98,OTHER,B-J auto,2045.51,4,4
O98,OTHER,B-J auto,2045.51,5,5
O98,OTHER,B-J auto,2045.51,6,6
O98,OTHER,B-J auto,2045.51,7,7
O98,OTHER,B-J auto,2045.51,8,8
O98,OTHER,AutoBox1,2045.09,1,1
O98,OTHER,AutoBox1,2025.78,2,2
O98,OTHER,AutoBox1,2006.46,3,3
O98,OTHER,AutoBox1,1987.14,4,4
O98,OTHER,AutoBox1,1967.82,5,5
O98,OTHER,AutoBox1,1948.51,6,6
O98,OTHER,AutoBox1,1917.78,7,7
O98,OTHER,AutoBox1,1909.87,8,8
O98,OTHER,AutoBox2,2031.54,1,1
O98,OTHER,AutoBox2,2010.08,2,2
O98,OTHER,AutoBox2,1988.62,3,3
O98,OTHER,AutoBox2,1967.16,4,4
O98,OTHER,AutoBox2,1945.7,5,5
O98,OTHER,AutoBox2,1924.24,6,6
O98,OTHER,AutoBox2,1902.78,7,7
O98,OTHER,AutoBox2,1881.32,8,8
O98,OTHER,AutoBox3,2030.36,1,1
O98,OTHER,AutoBox3,2007.72,2,2
O98,OTHER,AutoBox3,1985.09,3,3
O98,OTHER,AutoBox3,1962.45,4,4
O98,OTHER,AutoBox3,1939.81,5,5
O98,OTHER,AutoBox3,1917.17,6,6
O98,OTHER,AutoBox3,1894.53,7,7
O98,OTHER,AutoBox3,1871.89,8,8
O98,OTHER,ROBUST-Trend,2032.27,1,1
O98,OTHER,ROBUST-Trend,2011.54,2,2
O98,OTHER,ROBUST-Trend,1990.81,3,3
O98,OTHER,ROBUST-Trend,1970.09,4,4
O98,OTHER,ROBUST-Trend,1949.36,5,5
O98,OTHER,ROBUST-Trend,1928.63,6,6
O98,OTHER,ROBUST-Trend,1907.9,7,7
O98,OTHER,ROBUST-Trend,1887.17,8,8
O98,OTHER,ARARMA,2038.43,1,1
O98,OTHER,ARARMA,2023.96,2,2
O98,OTHER,ARARMA,2009.59,3,3
O98,OTHER,ARARMA,1995.33,4,4
O98,OTHER,ARARMA,1981.17,5,5
O98,OTHER,ARARMA,1967.1,6,6
O98,OTHER,ARARMA,1953.14,7,7
O98,OTHER,ARARMA,1939.28,8,8
O98,OTHER,Auto-ANN,2024.01,1,1
O98,OTHER,Auto-ANN,1994.74,2,2
O98,OTHER,Auto-ANN,1965.19,3,3
O98,OTHER,Auto-ANN,1935.34,4,4
O98,OTHER,Auto-ANN,1905.21,5,5
O98,OTHER,Auto-ANN,1874.78,6,6
O98,OTHER,Auto-ANN,1844.05,7,7
O98,OTHER,Auto-ANN,1813.02,8,8
O98,OTHER,Flors-Pearc1,2056.98,1,1
O98,OTHER,Flors-Pearc1,2043.82,2,2
O98,OTHER,Flors-Pearc1,2030.73,3,3
O98,OTHER,Flors-Pearc1,2017.71,4,4
O98,OTHER,Flors-Pearc1,2004.75,5,5
O98,OTHER,Flors-Pearc1,1991.86,6,6
O98,OTHER,Flors-Pearc1,1979.03,7,7
O98,OTHER,Flors-Pearc1,1966.27,8,8
O98,OTHER,Flors-Pearc2,2027.79,1,1
O98,OTHER,Flors-Pearc2,2014.72,2,2
O98,OTHER,Flors-Pearc2,2002.12,3,3
O98,OTHER,Flors-Pearc2,1989.86,4,4
O98,OTHER,Flors-Pearc2,1977.85,5,5
O98,OTHER,Flors-Pearc2,1966.02,6,6
O98,OTHER,Flors-Pearc2,1954.31,7,7
O98,OTHER,Flors-Pearc2,1942.66,8,8
O98,OTHER,PP-Autocast,2041.41,1,1
O98,OTHER,PP-Autocast,2029.49,2,2
O98,OTHER,PP-Autocast,2020.31,3,3
O98,OTHER,PP-Autocast,2013.24,4,4
O98,OTHER,PP-Autocast,2007.8,5,5
O98,OTHER,PP-Autocast,2003.61,6,6
O98,OTHER,PP-Autocast,2000.38,7,7
O98,OTHER,PP-Autocast,1997.9,8,8
O98,OTHER,ForecastPro,2031.45,1,1
O98,OTHER,ForecastPro,2008.64,2,2
O98,OTHER,ForecastPro,1985.83,3,3
O98,OTHER,ForecastPro,1963.03,4,4
O98,OTHER,ForecastPro,1940.22,5,5
O98,OTHER,ForecastPro,1917.41,6,6
O98,OTHER,ForecastPro,1894.6,7,7
O98,OTHER,ForecastPro,1871.79,8,8
O98,OTHER,SMARTFCS,2036.13,1,1
O98,OTHER,SMARTFCS,2015.69,2,2
O98,OTHER,SMARTFCS,1995.26,3,3
O98,OTHER,SMARTFCS,1974.82,4,4
O98,OTHER,SMARTFCS,1954.39,5,5
O98,OTHER,SMARTFCS,1933.96,6,6
O98,OTHER,SMARTFCS,1913.52,7,7
O98,OTHER,SMARTFCS,1893.09,8,8
O98,OTHER,THETAsm,2036.21,1,1
O98,OTHER,THETAsm,2022.11,2,2
O98,OTHER,THETAsm,2010.27,3,3
O98,OTHER,THETAsm,2000.32,4,4
O98,OTHER,THETAsm,1991.96,5,5
O98,OTHER,THETAsm,1984.94,6,6
O98,OTHER,THETAsm,1979.04,7,7
O98,OTHER,THETAsm,1974.09,8,8
O98,OTHER,THETA,2041.01,1,1
O98,OTHER,THETA,2026.45,2,2
O98,OTHER,THETA,2013.71,3,3
O98,OTHER,THETA,2001.76,4,4
O98,OTHER,THETA,1990.16,5,5
O98,OTHER,THETA,1978.74,6,6
O98,OTHER,THETA,1967.42,7,7
O98,OTHER,THETA,1956.18,8,8
O98,OTHER,RBF,2055.77,1,1
O98,OTHER,RBF,2045.78,2,2
O98,OTHER,RBF,2034.53,3,3
O98,OTHER,RBF,2022.08,4,4
O98,OTHER,RBF,2008.53,5,5
O98,OTHER,RBF,1993.95,6,6
O98,OTHER,RBF,1978.4,7,7
O98,OTHER,RBF,1961.96,8,8
O98,OTHER,ForcX,2029.34,1,1
O98,OTHER,ForcX,2005.68,2,2
O98,OTHER,ForcX,1982.02,3,3
O98,OTHER,ForcX,1958.36,4,4
O98,OTHER,ForcX,1934.7,5,5
O98,OTHER,ForcX,1911.04,6,6
O98,OTHER,ForcX,1887.38,7,7
O98,OTHER,ForcX,1863.72,8,8
O99,OTHER,NAIVE2,28648,1,1
O99,OTHER,NAIVE2,28648,2,2
O99,OTHER,NAIVE2,28648,3,3
O99,OTHER,NAIVE2,28648,4,4
O99,OTHER,NAIVE2,28648,5,5
O99,OTHER,NAIVE2,28648,6,6
O99,OTHER,NAIVE2,28648,7,7
O99,OTHER,NAIVE2,28648,8,8
O99,OTHER,SINGLE,28648,1,1
O99,OTHER,SINGLE,28648,2,2
O99,OTHER,SINGLE,28648,3,3
O99,OTHER,SINGLE,28648,4,4
O99,OTHER,SINGLE,28648,5,5
O99,OTHER,SINGLE,28648,6,6
O99,OTHER,SINGLE,28648,7,7
O99,OTHER,SINGLE,28648,8,8
O99,OTHER,HOLT,28102.07,1,1
O99,OTHER,HOLT,27562.43,2,2
O99,OTHER,HOLT,27022.8,3,3
O99,OTHER,HOLT,26483.17,4,4
O99,OTHER,HOLT,25943.53,5,5
O99,OTHER,HOLT,25403.9,6,6
O99,OTHER,HOLT,24864.27,7,7
O99,OTHER,HOLT,24324.63,8,8
O99,OTHER,DAMPEN,28261.38,1,1
O99,OTHER,DAMPEN,27874.7,2,2
O99,OTHER,DAMPEN,27490.04,3,3
O99,OTHER,DAMPEN,27107.38,4,4
O99,OTHER,DAMPEN,26726.71,5,5
O99,OTHER,DAMPEN,26348.03,6,6
O99,OTHER,DAMPEN,25971.32,7,7
O99,OTHER,DAMPEN,25596.57,8,8
O99,OTHER,WINTER,28102.07,1,1
O99,OTHER,WINTER,27562.43,2,2
O99,OTHER,WINTER,27022.8,3,3
O99,OTHER,WINTER,26483.17,4,4
O99,OTHER,WINTER,25943.53,5,5
O99,OTHER,WINTER,25403.9,6,6
O99,OTHER,WINTER,24864.27,7,7
O99,OTHER,WINTER,24324.63,8,8
O99,OTHER,COMB S-H-D,28337.15,1,1
O99,OTHER,COMB S-H-D,28028.38,2,2
O99,OTHER,COMB S-H-D,27720.28,3,3
O99,OTHER,COMB S-H-D,27412.85,4,4
O99,OTHER,COMB S-H-D,27106.08,5,5
O99,OTHER,COMB S-H-D,26799.98,6,6
O99,OTHER,COMB S-H-D,26494.53,7,7
O99,OTHER,COMB S-H-D,26189.73,8,8
O99,OTHER,B-J auto,28648,1,1
O99,OTHER,B-J auto,28648,2,2
O99,OTHER,B-J auto,28648,3,3
O99,OTHER,B-J auto,28648,4,4
O99,OTHER,B-J auto,28648,5,5
O99,OTHER,B-J auto,28648,6,6
O99,OTHER,B-J auto,28648,7,7
O99,OTHER,B-J auto,28648,8,8
O99,OTHER,AutoBox1,28263.97,1,1
O99,OTHER,AutoBox1,27891.41,2,2
O99,OTHER,AutoBox1,27522.06,3,3
O99,OTHER,AutoBox1,27153.61,4,4
O99,OTHER,AutoBox1,26785.42,5,5
O99,OTHER,AutoBox1,26417.29,6,6
O99,OTHER,AutoBox1,26049.19,7,7
O99,OTHER,AutoBox1,25681.09,8,8
O99,OTHER,AutoBox2,28349.03,1,1
O99,OTHER,AutoBox2,28050.06,2,2
O99,OTHER,AutoBox2,27751.09,3,3
O99,OTHER,AutoBox2,27452.12,4,4
O99,OTHER,AutoBox2,27153.14,5,5
O99,OTHER,AutoBox2,26854.17,6,6
O99,OTHER,AutoBox2,26555.2,7,7
O99,OTHER,AutoBox2,26256.23,8,8
O99,OTHER,AutoBox3,28365.87,1,1
O99,OTHER,AutoBox3,28156.92,2,2
O99,OTHER,AutoBox3,27851.13,3,3
O99,OTHER,AutoBox3,27573.97,4,4
O99,OTHER,AutoBox3,27311.47,5,5
O99,OTHER,AutoBox3,27029.56,6,6
O99,OTHER,AutoBox3,26753.4,7,7
O99,OTHER,AutoBox3,26480.17,8,8
O99,OTHER,ROBUST-Trend,28354.33,1,1
O99,OTHER,ROBUST-Trend,28060.66,2,2
O99,OTHER,ROBUST-Trend,27766.98,3,3
O99,OTHER,ROBUST-Trend,27473.31,4,4
O99,OTHER,ROBUST-Trend,27179.64,5,5
O99,OTHER,ROBUST-Trend,26885.97,6,6
O99,OTHER,ROBUST-Trend,26592.29,7,7
O99,OTHER,ROBUST-Trend,26298.62,8,8
O99,OTHER,ARARMA,28302.17,1,1
O99,OTHER,ARARMA,27960.52,2,2
O99,OTHER,ARARMA,27622.99,3,3
O99,OTHER,ARARMA,27289.53,4,4
O99,OTHER,ARARMA,26960.1,5,5
O99,OTHER,ARARMA,26634.65,6,6
O99,OTHER,ARARMA,26313.12,7,7
O99,OTHER,ARARMA,25995.48,8,8
O99,OTHER,Auto-ANN,28394.24,1,1
O99,OTHER,Auto-ANN,28144.76,2,2
O99,OTHER,Auto-ANN,27899.46,3,3
O99,OTHER,Auto-ANN,27658.27,4,4
O99,OTHER,Auto-ANN,27421.09,5,5
O99,OTHER,Auto-ANN,27187.83,6,6
O99,OTHER,Auto-ANN,26958.43,7,7
O99,OTHER,Auto-ANN,26732.8,8,8
O99,OTHER,Flors-Pearc1,28564.31,1,1
O99,OTHER,Flors-Pearc1,28274.62,2,2
O99,OTHER,Flors-Pearc1,27986.37,3,3
O99,OTHER,Flors-Pearc1,27699.57,4,4
O99,OTHER,Flors-Pearc1,27414.21,5,5
O99,OTHER,Flors-Pearc1,27130.26,6,6
O99,OTHER,Flors-Pearc1,26847.74,7,7
O99,OTHER,Flors-Pearc1,26566.64,8,8
O99,OTHER,Flors-Pearc2,28504.73,1,1
O99,OTHER,Flors-Pearc2,28334.74,2,2
O99,OTHER,Flors-Pearc2,28208.1,3,3
O99,OTHER,Flors-Pearc2,28113.75,4,4
O99,OTHER,Flors-Pearc2,28043.46,5,5
O99,OTHER,Flors-Pearc2,27991.09,6,6
O99,OTHER,Flors-Pearc2,27952.08,7,7
O99,OTHER,Flors-Pearc2,27923.02,8,8
O99,OTHER,PP-Autocast,28256.44,1,1
O99,OTHER,PP-Autocast,27865.08,2,2
O99,OTHER,PP-Autocast,27475.68,3,3
O99,OTHER,PP-Autocast,27088.22,4,4
O99,OTHER,PP-Autocast,26702.7,5,5
O99,OTHER,PP-Autocast,26319.1,6,6
O99,OTHER,PP-Autocast,25937.43,7,7
O99,OTHER,PP-Autocast,25557.66,8,8
O99,OTHER,ForecastPro,28216.73,1,1
O99,OTHER,ForecastPro,27785.87,2,2
O99,OTHER,ForecastPro,27355.01,3,3
O99,OTHER,ForecastPro,26924.15,4,4
O99,OTHER,ForecastPro,26493.29,5,5
O99,OTHER,ForecastPro,26062.42,6,6
O99,OTHER,ForecastPro,25631.56,7,7
O99,OTHER,ForecastPro,25200.7,8,8
O99,OTHER,SMARTFCS,28409.39,1,1
O99,OTHER,SMARTFCS,28107.63,2,2
O99,OTHER,SMARTFCS,27805.87,3,3
O99,OTHER,SMARTFCS,27504.12,4,4
O99,OTHER,SMARTFCS,27202.36,5,5
O99,OTHER,SMARTFCS,26900.6,6,6
O99,OTHER,SMARTFCS,26598.84,7,7
O99,OTHER,SMARTFCS,26297.08,8,8
O99,OTHER,THETAsm,27013.32,1,1
O99,OTHER,THETAsm,26795.27,2,2
O99,OTHER,THETAsm,26612.11,3,3
O99,OTHER,THETAsm,26458.26,4,4
O99,OTHER,THETAsm,26329.02,5,5
O99,OTHER,THETAsm,26220.46,6,6
O99,OTHER,THETAsm,26129.27,7,7
O99,OTHER,THETAsm,26052.67,8,8
O99,OTHER,THETA,28372.53,1,1
O99,OTHER,THETA,28090.08,2,2
O99,OTHER,THETA,27818.8,3,3
O99,OTHER,THETA,27551.44,4,4
O99,OTHER,THETA,27286.01,5,5
O99,OTHER,THETA,27021.96,6,6
O99,OTHER,THETA,26759.13,7,7
O99,OTHER,THETA,26497.47,8,8
O99,OTHER,RBF,28206.01,1,1
O99,OTHER,RBF,27984.35,2,2
O99,OTHER,RBF,27732.42,3,3
O99,OTHER,RBF,27451.54,4,4
O99,OTHER,RBF,27143.01,5,5
O99,OTHER,RBF,26808.09,6,6
O99,OTHER,RBF,26448,7,7
O99,OTHER,RBF,26063.93,8,8
O99,OTHER,ForcX,28215.29,1,1
O99,OTHER,ForcX,27783.38,2,2
O99,OTHER,ForcX,27351.47,3,3
O99,OTHER,ForcX,26919.56,4,4
O99,OTHER,ForcX,26487.65,5,5
O99,OTHER,ForcX,26055.74,6,6
O99,OTHER,ForcX,25623.83,7,7
O99,OTHER,ForcX,25191.92,8,8
O100,OTHER,NAIVE2,1940,1,1
O100,OTHER,NAIVE2,1940,2,2
O100,OTHER,NAIVE2,1940,3,3
O100,OTHER,NAIVE2,1940,4,4
O100,OTHER,NAIVE2,1940,5,5
O100,OTHER,NAIVE2,1940,6,6
O100,OTHER,NAIVE2,1940,7,7
O100,OTHER,NAIVE2,1940,8,8
O100,OTHER,SINGLE,1940,1,1
O100,OTHER,SINGLE,1940,2,2
O100,OTHER,SINGLE,1940,3,3
O100,OTHER,SINGLE,1940,4,4
O100,OTHER,SINGLE,1940,5,5
O100,OTHER,SINGLE,1940,6,6
O100,OTHER,SINGLE,1940,7,7
O100,OTHER,SINGLE,1940,8,8
O100,OTHER,HOLT,1909.24,1,1
O100,OTHER,HOLT,1878.51,2,2
O100,OTHER,HOLT,1847.79,3,3
O100,OTHER,HOLT,1817.06,4,4
O100,OTHER,HOLT,1786.33,5,5
O100,OTHER,HOLT,1755.6,6,6
O100,OTHER,HOLT,1724.87,7,7
O100,OTHER,HOLT,1694.15,8,8
O100,OTHER,DAMPEN,1943.98,1,1
O100,OTHER,DAMPEN,1945.77,2,2
O100,OTHER,DAMPEN,1946.48,3,3
O100,OTHER,DAMPEN,1946.75,4,4
O100,OTHER,DAMPEN,1946.87,5,5
O100,OTHER,DAMPEN,1946.91,6,6
O100,OTHER,DAMPEN,1946.93,7,7
O100,OTHER,DAMPEN,1946.93,8,8
O100,OTHER,WINTER,1909.24,1,1
O100,OTHER,WINTER,1878.51,2,2
O100,OTHER,WINTER,1847.79,3,3
O100,OTHER,WINTER,1817.06,4,4
O100,OTHER,WINTER,1786.33,5,5
O100,OTHER,WINTER,1755.6,6,6
O100,OTHER,WINTER,1724.87,7,7
O100,OTHER,WINTER,1694.15,8,8
O100,OTHER,COMB S-H-D,1931.07,1,1
O100,OTHER,COMB S-H-D,1921.43,2,2
O100,OTHER,COMB S-H-D,1911.42,3,3
O100,OTHER,COMB S-H-D,1901.27,4,4
O100,OTHER,COMB S-H-D,1891.07,5,5
O100,OTHER,COMB S-H-D,1880.84,6,6
O100,OTHER,COMB S-H-D,1870.6,7,7
O100,OTHER,COMB S-H-D,1860.36,8,8
O100,OTHER,B-J auto,1940,1,1
O100,OTHER,B-J auto,1940,2,2
O100,OTHER,B-J auto,1940,3,3
O100,OTHER,B-J auto,1940,4,4
O100,OTHER,B-J auto,1940,5,5
O100,OTHER,B-J auto,1940,6,6
O100,OTHER,B-J auto,1940,7,7
O100,OTHER,B-J auto,1940,8,8
O100,OTHER,AutoBox1,1947.58,1,1
O100,OTHER,AutoBox1,1971.25,2,2
O100,OTHER,AutoBox1,1978.83,3,3
O100,OTHER,AutoBox1,1973.41,4,4
O100,OTHER,AutoBox1,1980.99,5,5
O100,OTHER,AutoBox1,1988.58,6,6
O100,OTHER,AutoBox1,2012.24,7,7
O100,OTHER,AutoBox1,2019.83,8,8
O100,OTHER,AutoBox2,1940,1,1
O100,OTHER,AutoBox2,1940,2,2
O100,OTHER,AutoBox2,1940,3,3
O100,OTHER,AutoBox2,1940,4,4
O100,OTHER,AutoBox2,1940,5,5
O100,OTHER,AutoBox2,1940,6,6
O100,OTHER,AutoBox2,1940,7,7
O100,OTHER,AutoBox2,1940,8,8
O100,OTHER,AutoBox3,1945.71,1,1
O100,OTHER,AutoBox3,1948.04,2,2
O100,OTHER,AutoBox3,1948.99,3,3
O100,OTHER,AutoBox3,1949.38,4,4
O100,OTHER,AutoBox3,1949.53,5,5
O100,OTHER,AutoBox3,1949.6,6,6
O100,OTHER,AutoBox3,1949.62,7,7
O100,OTHER,AutoBox3,1949.64,8,8
O100,OTHER,ROBUST-Trend,1936.86,1,1
O100,OTHER,ROBUST-Trend,1933.73,2,2
O100,OTHER,ROBUST-Trend,1930.59,3,3
O100,OTHER,ROBUST-Trend,1927.45,4,4
O100,OTHER,ROBUST-Trend,1924.31,5,5
O100,OTHER,ROBUST-Trend,1921.18,6,6
O100,OTHER,ROBUST-Trend,1918.04,7,7
O100,OTHER,ROBUST-Trend,1914.9,8,8
O100,OTHER,ARARMA,1921.14,1,1
O100,OTHER,ARARMA,1902.46,2,2
O100,OTHER,ARARMA,1883.96,3,3
O100,OTHER,ARARMA,1865.65,4,4
O100,OTHER,ARARMA,1847.51,5,5
O100,OTHER,ARARMA,1829.54,6,6
O100,OTHER,ARARMA,1811.75,7,7
O100,OTHER,ARARMA,1794.14,8,8
O100,OTHER,Auto-ANN,1931.81,1,1
O100,OTHER,Auto-ANN,1923.89,2,2
O100,OTHER,Auto-ANN,1916.21,3,3
O100,OTHER,Auto-ANN,1908.77,4,4
O100,OTHER,Auto-ANN,1901.56,5,5
O100,OTHER,Auto-ANN,1894.58,6,6
O100,OTHER,Auto-ANN,1887.81,7,7
O100,OTHER,Auto-ANN,1881.26,8,8
O100,OTHER,Flors-Pearc1,1985.5,1,1
O100,OTHER,Flors-Pearc1,2021.22,2,2
O100,OTHER,Flors-Pearc1,2055.33,3,3
O100,OTHER,Flors-Pearc1,2087.91,4,4
O100,OTHER,Flors-Pearc1,2119.02,5,5
O100,OTHER,Flors-Pearc1,2148.73,6,6
O100,OTHER,Flors-Pearc1,2177.1,7,7
O100,OTHER,Flors-Pearc1,2204.2,8,8
O100,OTHER,Flors-Pearc2,1937.15,1,1
O100,OTHER,Flors-Pearc2,1934.47,2,2
O100,OTHER,Flors-Pearc2,1931.89,3,3
O100,OTHER,Flors-Pearc2,1929.39,4,4
O100,OTHER,Flors-Pearc2,1926.99,5,5
O100,OTHER,Flors-Pearc2,1924.67,6,6
O100,OTHER,Flors-Pearc2,1922.43,7,7
O100,OTHER,Flors-Pearc2,1920.27,8,8
O100,OTHER,PP-Autocast,1941.56,1,1
O100,OTHER,PP-Autocast,1942.15,2,2
O100,OTHER,PP-Autocast,1942.29,3,3
O100,OTHER,PP-Autocast,1942.33,4,4
O100,OTHER,PP-Autocast,1942.34,5,5
O100,OTHER,PP-Autocast,1942.34,6,6
O100,OTHER,PP-Autocast,1942.34,7,7
O100,OTHER,PP-Autocast,1942.34,8,8
O100,OTHER,ForecastPro,1940,1,1
O100,OTHER,ForecastPro,1940,2,2
O100,OTHER,ForecastPro,1940,3,3
O100,OTHER,ForecastPro,1940,4,4
O100,OTHER,ForecastPro,1940,5,5
O100,OTHER,ForecastPro,1940,6,6
O100,OTHER,ForecastPro,1940,7,7
O100,OTHER,ForecastPro,1940,8,8
O100,OTHER,SMARTFCS,1940,1,1
O100,OTHER,SMARTFCS,1940,2,2
O100,OTHER,SMARTFCS,1940,3,3
O100,OTHER,SMARTFCS,1940,4,4
O100,OTHER,SMARTFCS,1940,5,5
O100,OTHER,SMARTFCS,1940,6,6
O100,OTHER,SMARTFCS,1940,7,7
O100,OTHER,SMARTFCS,1940,8,8
O100,OTHER,THETAsm,1898.51,1,1
O100,OTHER,THETAsm,1899.32,2,2
O100,OTHER,THETAsm,1899.45,3,3
O100,OTHER,THETAsm,1899.47,4,4
O100,OTHER,THETAsm,1899.47,5,5
O100,OTHER,THETAsm,1899.47,6,6
O100,OTHER,THETAsm,1899.47,7,7
O100,OTHER,THETAsm,1899.47,8,8
O100,OTHER,THETA,1924.53,1,1
O100,OTHER,THETA,1909.09,2,2
O100,OTHER,THETA,1893.72,3,3
O100,OTHER,THETA,1878.42,4,4
O100,OTHER,THETA,1863.19,5,5
O100,OTHER,THETA,1848.02,6,6
O100,OTHER,THETA,1832.92,7,7
O100,OTHER,THETA,1817.89,8,8
O100,OTHER,RBF,1765.7,1,1
O100,OTHER,RBF,1757.22,2,2
O100,OTHER,RBF,1747.54,3,3
O100,OTHER,RBF,1736.83,4,4
O100,OTHER,RBF,1725.23,5,5
O100,OTHER,RBF,1712.88,6,6
O100,OTHER,RBF,1699.91,7,7
O100,OTHER,RBF,1686.43,8,8
O100,OTHER,ForcX,1928.9,1,1
O100,OTHER,ForcX,1917.81,2,2
O100,OTHER,ForcX,1906.71,3,3
O100,OTHER,ForcX,1895.61,4,4
O100,OTHER,ForcX,1884.52,5,5
O100,OTHER,ForcX,1873.42,6,6
O100,OTHER,ForcX,1862.32,7,7
O100,OTHER,ForcX,1851.23,8,8
O101,OTHER,NAIVE2,11418,1,1
O101,OTHER,NAIVE2,11418,2,2
O101,OTHER,NAIVE2,11418,3,3
O101,OTHER,NAIVE2,11418,4,4
O101,OTHER,NAIVE2,11418,5,5
O101,OTHER,NAIVE2,11418,6,6
O101,OTHER,NAIVE2,11418,7,7
O101,OTHER,NAIVE2,11418,8,8
O101,OTHER,SINGLE,11418,1,1
O101,OTHER,SINGLE,11418,2,2
O101,OTHER,SINGLE,11418,3,3
O101,OTHER,SINGLE,11418,4,4
O101,OTHER,SINGLE,11418,5,5
O101,OTHER,SINGLE,11418,6,6
O101,OTHER,SINGLE,11418,7,7
O101,OTHER,SINGLE,11418,8,8
O101,OTHER,HOLT,11181.34,1,1
O101,OTHER,HOLT,10945.99,2,2
O101,OTHER,HOLT,10710.63,3,3
O101,OTHER,HOLT,10475.28,4,4
O101,OTHER,HOLT,10239.92,5,5
O101,OTHER,HOLT,10004.57,6,6
O101,OTHER,HOLT,9769.21,7,7
O101,OTHER,HOLT,9533.86,8,8
O101,OTHER,DAMPEN,11415.83,1,1
O101,OTHER,DAMPEN,11412.42,2,2
O101,OTHER,DAMPEN,11411.36,3,3
O101,OTHER,DAMPEN,11411.03,4,4
O101,OTHER,DAMPEN,11410.92,5,5
O101,OTHER,DAMPEN,11410.89,6,6
O101,OTHER,DAMPEN,11410.88,7,7
O101,OTHER,DAMPEN,11410.88,8,8
O101,OTHER,WINTER,11181.34,1,1
O101,OTHER,WINTER,10945.99,2,2
O101,OTHER,WINTER,10710.63,3,3
O101,OTHER,WINTER,10475.28,4,4
O101,OTHER,WINTER,10239.92,5,5
O101,OTHER,WINTER,10004.57,6,6
O101,OTHER,WINTER,9769.21,7,7
O101,OTHER,WINTER,9533.86,8,8
O101,OTHER,COMB S-H-D,11338.39,1,1
O101,OTHER,COMB S-H-D,11258.8,2,2
O101,OTHER,COMB S-H-D,11180,3,3
O101,OTHER,COMB S-H-D,11101.44,4,4
O101,OTHER,COMB S-H-D,11022.95,5,5
O101,OTHER,COMB S-H-D,10944.49,6,6
