series_id,category,method,forecast,horizon,timestamp
Y305,MACRO,ForecastPro,5890.51,4,1990
Y305,MACRO,ForecastPro,6059.91,5,1991
Y305,MACRO,ForecastPro,6229.31,6,1992
Y305,MACRO,SMARTFCS,5024,1,1987
Y305,MACRO,SMARTFCS,5175,2,1988
Y305,MACRO,SMARTFCS,5325,3,1989
Y305,MACRO,SMARTFCS,5475,4,1990
Y305,MACRO,SMARTFCS,5625,5,1991
Y305,MACRO,SMARTFCS,5776,6,1992
Y305,MACRO,THETAsm,5397.54,1,1987
Y305,MACRO,THETAsm,5543.03,2,1988
Y305,MACRO,THETAsm,5386.84,3,1989
Y305,MACRO,THETAsm,5379.62,4,1990
Y305,MACRO,THETAsm,5382.63,5,1991
Y305,MACRO,THETAsm,5421,6,1992
Y305,MACRO,THETA,5382.5,1,1987
Y305,MACRO,THETA,5579.13,2,1988
Y305,MACRO,THETA,5555.2,3,1989
Y305,MACRO,THETA,5653.99,4,1990
Y305,MACRO,THETA,5721.71,5,1991
Y305,MACRO,THETA,5802.76,6,1992
Y305,MACRO,RBF,5237.34,1,1987
Y305,MACRO,RBF,5424.57,2,1988
Y305,MACRO,RBF,5570.42,3,1989
Y305,MACRO,RBF,5656.73,4,1990
Y305,MACRO,RBF,5672.56,5,1991
Y305,MACRO,RBF,5610.61,6,1992
Y305,MACRO,ForcX,5230,1,1987
Y305,MACRO,ForcX,5230,2,1988
Y305,MACRO,ForcX,5230,3,1989
Y305,MACRO,ForcX,5230,4,1990
Y305,MACRO,ForcX,5230,5,1991
Y305,MACRO,ForcX,5230,6,1992
Y306,MACRO,NAIVE2,4864.5,1,1987
Y306,MACRO,NAIVE2,4864.5,2,1988
Y306,MACRO,NAIVE2,4864.5,3,1989
Y306,MACRO,NAIVE2,4864.5,4,1990
Y306,MACRO,NAIVE2,4864.5,5,1991
Y306,MACRO,NAIVE2,4864.5,6,1992
Y306,MACRO,SINGLE,4864.5,1,1987
Y306,MACRO,SINGLE,4864.5,2,1988
Y306,MACRO,SINGLE,4864.5,3,1989
Y306,MACRO,SINGLE,4864.5,4,1990
Y306,MACRO,SINGLE,4864.5,5,1991
Y306,MACRO,SINGLE,4864.5,6,1992
Y306,MACRO,HOLT,5183.85,1,1987
Y306,MACRO,HOLT,5376.17,2,1988
Y306,MACRO,HOLT,5568.49,3,1989
Y306,MACRO,HOLT,5760.82,4,1990
Y306,MACRO,HOLT,5953.14,5,1991
Y306,MACRO,HOLT,6145.47,6,1992
Y306,MACRO,DAMPEN,5102.15,1,1987
Y306,MACRO,DAMPEN,5218.01,2,1988
Y306,MACRO,DAMPEN,5328.37,3,1989
Y306,MACRO,DAMPEN,5433.47,4,1990
Y306,MACRO,DAMPEN,5533.59,5,1991
Y306,MACRO,DAMPEN,5628.94,6,1992
Y306,MACRO,WINTER,5183.85,1,1987
Y306,MACRO,WINTER,5376.17,2,1988
Y306,MACRO,WINTER,5568.49,3,1989
Y306,MACRO,WINTER,5760.82,4,1990
Y306,MACRO,WINTER,5953.14,5,1991
Y306,MACRO,WINTER,6145.47,6,1992
Y306,MACRO,COMB S-H-D,5050.17,1,1987
Y306,MACRO,COMB S-H-D,5152.89,2,1988
Y306,MACRO,COMB S-H-D,5253.79,3,1989
Y306,MACRO,COMB S-H-D,5352.93,4,1990
Y306,MACRO,COMB S-H-D,5450.41,5,1991
Y306,MACRO,COMB S-H-D,5546.3,6,1992
Y306,MACRO,B-J auto,4958.22,1,1987
Y306,MACRO,B-J auto,5046.46,2,1988
Y306,MACRO,B-J auto,5129.53,3,1989
Y306,MACRO,B-J auto,5207.74,4,1990
Y306,MACRO,B-J auto,5281.36,5,1991
Y306,MACRO,B-J auto,5350.68,6,1992
Y306,MACRO,AutoBox1,5011.83,1,1987
Y306,MACRO,AutoBox1,5155.88,2,1988
Y306,MACRO,AutoBox1,5296.7,3,1989
Y306,MACRO,AutoBox1,5434.37,4,1990
Y306,MACRO,AutoBox1,5568.97,5,1991
Y306,MACRO,AutoBox1,5700.56,6,1992
Y306,MACRO,AutoBox2,4864.5,1,1987
Y306,MACRO,AutoBox2,4864.5,2,1988
Y306,MACRO,AutoBox2,4864.5,3,1989
Y306,MACRO,AutoBox2,4864.5,4,1990
Y306,MACRO,AutoBox2,4864.5,5,1991
Y306,MACRO,AutoBox2,4864.5,6,1992
Y306,MACRO,AutoBox3,5142.31,1,1987
Y306,MACRO,AutoBox3,5309.99,2,1988
Y306,MACRO,AutoBox3,5477.66,3,1989
Y306,MACRO,AutoBox3,5645.33,4,1990
Y306,MACRO,AutoBox3,5813.01,5,1991
Y306,MACRO,AutoBox3,5980.68,6,1992
Y306,MACRO,ROBUST-Trend,5061.85,1,1987
Y306,MACRO,ROBUST-Trend,5259.21,2,1988
Y306,MACRO,ROBUST-Trend,5456.56,3,1989
Y306,MACRO,ROBUST-Trend,5653.92,4,1990
Y306,MACRO,ROBUST-Trend,5851.27,5,1991
Y306,MACRO,ROBUST-Trend,6048.63,6,1992
Y306,MACRO,ARARMA,5094.45,1,1987
Y306,MACRO,ARARMA,5335.27,2,1988
Y306,MACRO,ARARMA,5587.47,3,1989
Y306,MACRO,ARARMA,5851.59,4,1990
Y306,MACRO,ARARMA,6128.2,5,1991
Y306,MACRO,ARARMA,6417.88,6,1992
Y306,MACRO,Auto-ANN,5013.96,1,1987
Y306,MACRO,Auto-ANN,5160.62,2,1988
Y306,MACRO,Auto-ANN,5304.55,3,1989
Y306,MACRO,Auto-ANN,5445.79,4,1990
Y306,MACRO,Auto-ANN,5584.38,5,1991
Y306,MACRO,Auto-ANN,5720.39,6,1992
Y306,MACRO,Flors-Pearc1,5087.56,1,1987
Y306,MACRO,Flors-Pearc1,5216.57,2,1988
Y306,MACRO,Flors-Pearc1,5341.07,3,1989
Y306,MACRO,Flors-Pearc1,5461.22,4,1990
Y306,MACRO,Flors-Pearc1,5577.15,5,1991
Y306,MACRO,Flors-Pearc1,5689.03,6,1992
Y306,MACRO,Flors-Pearc2,5122.78,1,1987
Y306,MACRO,Flors-Pearc2,5244.05,2,1988
Y306,MACRO,Flors-Pearc2,5359.86,3,1989
Y306,MACRO,Flors-Pearc2,5470.46,4,1990
Y306,MACRO,Flors-Pearc2,5576.09,5,1991
Y306,MACRO,Flors-Pearc2,5676.96,6,1992
Y306,MACRO,PP-Autocast,5100.61,1,1987
Y306,MACRO,PP-Autocast,5215,2,1988
Y306,MACRO,PP-Autocast,5323.66,3,1989
Y306,MACRO,PP-Autocast,5426.9,4,1990
Y306,MACRO,PP-Autocast,5524.97,5,1991
Y306,MACRO,PP-Autocast,5618.13,6,1992
Y306,MACRO,ForecastPro,5025.44,1,1987
Y306,MACRO,ForecastPro,5186.31,2,1988
Y306,MACRO,ForecastPro,5347.1,3,1989
Y306,MACRO,ForecastPro,5507.84,4,1990
Y306,MACRO,ForecastPro,5668.5,5,1991
Y306,MACRO,ForecastPro,5829.09,6,1992
Y306,MACRO,SMARTFCS,5191,1,1987
Y306,MACRO,SMARTFCS,5377,2,1988
Y306,MACRO,SMARTFCS,5562,3,1989
Y306,MACRO,SMARTFCS,5748,4,1990
Y306,MACRO,SMARTFCS,5933,5,1991
Y306,MACRO,SMARTFCS,6119,6,1992
Y306,MACRO,THETAsm,4905.11,1,1987
Y306,MACRO,THETAsm,4916.83,2,1988
Y306,MACRO,THETAsm,4983.16,3,1989
Y306,MACRO,THETAsm,4998.74,4,1990
Y306,MACRO,THETAsm,5016.94,5,1991
Y306,MACRO,THETAsm,5043.85,6,1992
Y306,MACRO,THETA,5129.94,1,1987
Y306,MACRO,THETA,5258.69,2,1988
Y306,MACRO,THETA,5401.34,3,1989
Y306,MACRO,THETA,5528.18,4,1990
Y306,MACRO,THETA,5684.59,5,1991
Y306,MACRO,THETA,5811.03,6,1992
Y306,MACRO,RBF,5299.82,1,1987
Y306,MACRO,RBF,5565.21,2,1988
Y306,MACRO,RBF,5781.14,3,1989
Y306,MACRO,RBF,5921.26,4,1990
Y306,MACRO,RBF,5968.74,5,1991
Y306,MACRO,RBF,5911.58,6,1992
Y306,MACRO,ForcX,5290.63,1,1987
Y306,MACRO,ForcX,5489.98,2,1988
Y306,MACRO,ForcX,5689.34,3,1989
Y306,MACRO,ForcX,5888.69,4,1990
Y306,MACRO,ForcX,6088.05,5,1991
Y306,MACRO,ForcX,6287.4,6,1992
Y307,MACRO,NAIVE2,5223,1,1987
Y307,MACRO,NAIVE2,5223,2,1988
Y307,MACRO,NAIVE2,5223,3,1989
Y307,MACRO,NAIVE2,5223,4,1990
Y307,MACRO,NAIVE2,5223,5,1991
Y307,MACRO,NAIVE2,5223,6,1992
Y307,MACRO,SINGLE,5223,1,1987
Y307,MACRO,SINGLE,5223,2,1988
Y307,MACRO,SINGLE,5223,3,1989
Y307,MACRO,SINGLE,5223,4,1990
Y307,MACRO,SINGLE,5223,5,1991
Y307,MACRO,SINGLE,5223,6,1992
Y307,MACRO,HOLT,5404.5,1,1987
Y307,MACRO,HOLT,5586.03,2,1988
Y307,MACRO,HOLT,5767.56,3,1989
Y307,MACRO,HOLT,5949.08,4,1990
Y307,MACRO,HOLT,6130.61,5,1991
Y307,MACRO,HOLT,6312.14,6,1992
Y307,MACRO,DAMPEN,5379.26,1,1987
Y307,MACRO,DAMPEN,5489.34,2,1988
Y307,MACRO,DAMPEN,5566.88,3,1989
Y307,MACRO,DAMPEN,5621.5,4,1990
Y307,MACRO,DAMPEN,5659.97,5,1991
Y307,MACRO,DAMPEN,5687.08,6,1992
Y307,MACRO,WINTER,5404.5,1,1987
Y307,MACRO,WINTER,5586.03,2,1988
Y307,MACRO,WINTER,5767.56,3,1989
Y307,MACRO,WINTER,5949.08,4,1990
Y307,MACRO,WINTER,6130.61,5,1991
Y307,MACRO,WINTER,6312.14,6,1992
Y307,MACRO,COMB S-H-D,5335.59,1,1987
Y307,MACRO,COMB S-H-D,5432.79,2,1988
Y307,MACRO,COMB S-H-D,5519.15,3,1989
Y307,MACRO,COMB S-H-D,5597.86,4,1990
Y307,MACRO,COMB S-H-D,5671.19,5,1991
Y307,MACRO,COMB S-H-D,5740.74,6,1992
Y307,MACRO,B-J auto,5354.78,1,1987
Y307,MACRO,B-J auto,5432.66,2,1988
Y307,MACRO,B-J auto,5478.69,3,1989
Y307,MACRO,B-J auto,5505.89,4,1990
Y307,MACRO,B-J auto,5521.96,5,1991
Y307,MACRO,B-J auto,5531.46,6,1992
Y307,MACRO,AutoBox1,5268.89,1,1987
Y307,MACRO,AutoBox1,5413.01,2,1988
Y307,MACRO,AutoBox1,5557.12,3,1989
Y307,MACRO,AutoBox1,5701.23,4,1990
Y307,MACRO,AutoBox1,5845.35,5,1991
Y307,MACRO,AutoBox1,5989.46,6,1992
Y307,MACRO,AutoBox2,5391.76,1,1987
Y307,MACRO,AutoBox2,5560.51,2,1988
Y307,MACRO,AutoBox2,5729.27,3,1989
Y307,MACRO,AutoBox2,5898.02,4,1990
Y307,MACRO,AutoBox2,6066.78,5,1991
Y307,MACRO,AutoBox2,6235.54,6,1992
Y307,MACRO,AutoBox3,5378.84,1,1987
Y307,MACRO,AutoBox3,5534.67,2,1988
Y307,MACRO,AutoBox3,5690.51,3,1989
Y307,MACRO,AutoBox3,5846.34,4,1990
Y307,MACRO,AutoBox3,6002.18,5,1991
Y307,MACRO,AutoBox3,6158.01,6,1992
Y307,MACRO,ROBUST-Trend,5422.22,1,1987
Y307,MACRO,ROBUST-Trend,5621.44,2,1988
Y307,MACRO,ROBUST-Trend,5820.66,3,1989
Y307,MACRO,ROBUST-Trend,6019.88,4,1990
Y307,MACRO,ROBUST-Trend,6219.09,5,1991
Y307,MACRO,ROBUST-Trend,6418.31,6,1992
Y307,MACRO,ARARMA,5301.88,1,1987
Y307,MACRO,ARARMA,5186.94,2,1988
Y307,MACRO,ARARMA,5518.69,3,1989
Y307,MACRO,ARARMA,6496.06,4,1990
Y307,MACRO,ARARMA,6882.88,5,1991
Y307,MACRO,ARARMA,7189.85,6,1992
Y307,MACRO,Auto-ANN,5512.8,1,1987
Y307,MACRO,Auto-ANN,5818.31,2,1988
Y307,MACRO,Auto-ANN,6140.34,3,1989
Y307,MACRO,Auto-ANN,6479.77,4,1990
Y307,MACRO,Auto-ANN,6837.53,5,1991
Y307,MACRO,Auto-ANN,7214.57,6,1992
Y307,MACRO,Flors-Pearc1,5505.96,1,1987
Y307,MACRO,Flors-Pearc1,5787.03,2,1988
Y307,MACRO,Flors-Pearc1,6066.7,3,1989
Y307,MACRO,Flors-Pearc1,6344.97,4,1990
Y307,MACRO,Flors-Pearc1,6621.85,5,1991
Y307,MACRO,Flors-Pearc1,6897.35,6,1992
Y307,MACRO,Flors-Pearc2,5450,1,1987
Y307,MACRO,Flors-Pearc2,5600,2,1988
Y307,MACRO,Flors-Pearc2,5750,3,1989
Y307,MACRO,Flors-Pearc2,5900,4,1990
Y307,MACRO,Flors-Pearc2,6050,5,1991
Y307,MACRO,Flors-Pearc2,6200,6,1992
Y307,MACRO,PP-Autocast,5378,1,1987
Y307,MACRO,PP-Autocast,5486.5,2,1988
Y307,MACRO,PP-Autocast,5562.44,3,1989
Y307,MACRO,PP-Autocast,5615.61,4,1990
Y307,MACRO,PP-Autocast,5652.82,5,1991
Y307,MACRO,PP-Autocast,5678.87,6,1992
Y307,MACRO,ForecastPro,5424.69,1,1987
Y307,MACRO,ForecastPro,5626.41,2,1988
Y307,MACRO,ForecastPro,5828.13,3,1989
Y307,MACRO,ForecastPro,6029.85,4,1990
Y307,MACRO,ForecastPro,6231.56,5,1991
Y307,MACRO,ForecastPro,6433.28,6,1992
Y307,MACRO,SMARTFCS,5111,1,1987
Y307,MACRO,SMARTFCS,5296,2,1988
Y307,MACRO,SMARTFCS,5480,3,1989
Y307,MACRO,SMARTFCS,5665,4,1990
Y307,MACRO,SMARTFCS,5850,5,1991
Y307,MACRO,SMARTFCS,6034,6,1992
Y307,MACRO,THETAsm,5419.42,1,1987
Y307,MACRO,THETAsm,5575.2,2,1988
Y307,MACRO,THETAsm,5408.49,3,1989
Y307,MACRO,THETAsm,5396.81,4,1990
Y307,MACRO,THETAsm,5396.68,5,1991
Y307,MACRO,THETAsm,5437.56,6,1992
Y307,MACRO,THETA,5325.62,1,1987
Y307,MACRO,THETA,5434.47,2,1988
Y307,MACRO,THETA,5503.55,3,1989
Y307,MACRO,THETA,5596.67,4,1990
Y307,MACRO,THETA,5677.7,5,1991
Y307,MACRO,THETA,5767.95,6,1992
Y307,MACRO,RBF,5533.7,1,1987
Y307,MACRO,RBF,5810.98,2,1988
Y307,MACRO,RBF,6031.87,3,1989
Y307,MACRO,RBF,6167.92,4,1990
Y307,MACRO,RBF,6200.68,5,1991
Y307,MACRO,RBF,6116.63,6,1992
Y307,MACRO,ForcX,5424.58,1,1987
Y307,MACRO,ForcX,5626.15,2,1988
Y307,MACRO,ForcX,5827.73,3,1989
Y307,MACRO,ForcX,6029.3,4,1990
Y307,MACRO,ForcX,6230.88,5,1991
Y307,MACRO,ForcX,6432.45,6,1992
Y308,MACRO,NAIVE2,4927.5,1,1987
Y308,MACRO,NAIVE2,4927.5,2,1988
Y308,MACRO,NAIVE2,4927.5,3,1989
Y308,MACRO,NAIVE2,4927.5,4,1990
Y308,MACRO,NAIVE2,4927.5,5,1991
Y308,MACRO,NAIVE2,4927.5,6,1992
Y308,MACRO,SINGLE,4927.5,1,1987
Y308,MACRO,SINGLE,4927.5,2,1988
Y308,MACRO,SINGLE,4927.5,3,1989
Y308,MACRO,SINGLE,4927.5,4,1990
Y308,MACRO,SINGLE,4927.5,5,1991
Y308,MACRO,SINGLE,4927.5,6,1992
Y308,MACRO,HOLT,5104.08,1,1987
Y308,MACRO,HOLT,5280.5,2,1988
Y308,MACRO,HOLT,5456.92,3,1989
Y308,MACRO,HOLT,5633.33,4,1990
Y308,MACRO,HOLT,5809.75,5,1991
Y308,MACRO,HOLT,5986.17,6,1992
Y308,MACRO,DAMPEN,4987.51,1,1987
Y308,MACRO,DAMPEN,5044.04,2,1988
Y308,MACRO,DAMPEN,5097.4,3,1989
Y308,MACRO,DAMPEN,5147.78,4,1990
Y308,MACRO,DAMPEN,5195.33,5,1991
Y308,MACRO,DAMPEN,5240.23,6,1992
Y308,MACRO,WINTER,5104.08,1,1987
Y308,MACRO,WINTER,5280.5,2,1988
Y308,MACRO,WINTER,5456.92,3,1989
Y308,MACRO,WINTER,5633.33,4,1990
Y308,MACRO,WINTER,5809.75,5,1991
Y308,MACRO,WINTER,5986.17,6,1992
Y308,MACRO,COMB S-H-D,5006.36,1,1987
Y308,MACRO,COMB S-H-D,5084.01,2,1988
Y308,MACRO,COMB S-H-D,5160.61,3,1989
Y308,MACRO,COMB S-H-D,5236.2,4,1990
Y308,MACRO,COMB S-H-D,5310.86,5,1991
Y308,MACRO,COMB S-H-D,5384.63,6,1992
Y308,MACRO,B-J auto,4968.42,1,1987
Y308,MACRO,B-J auto,5005.41,2,1988
Y308,MACRO,B-J auto,5038.84,3,1989
Y308,MACRO,B-J auto,5069.06,4,1990
Y308,MACRO,B-J auto,5096.37,5,1991
Y308,MACRO,B-J auto,5121.06,6,1992
Y308,MACRO,AutoBox1,5280.35,1,1987
Y308,MACRO,AutoBox1,5411.01,2,1988
Y308,MACRO,AutoBox1,5535.71,3,1989
Y308,MACRO,AutoBox1,5654.71,4,1990
Y308,MACRO,AutoBox1,5768.29,5,1991
Y308,MACRO,AutoBox1,5876.69,6,1992
Y308,MACRO,AutoBox2,5117.88,1,1987
Y308,MACRO,AutoBox2,5308.25,2,1988
Y308,MACRO,AutoBox2,5498.63,3,1989
Y308,MACRO,AutoBox2,5689.01,4,1990
Y308,MACRO,AutoBox2,5879.39,5,1991
Y308,MACRO,AutoBox2,6069.76,6,1992
Y308,MACRO,AutoBox3,5147.03,1,1987
Y308,MACRO,AutoBox3,5267.82,2,1988
Y308,MACRO,AutoBox3,5388.61,3,1989
Y308,MACRO,AutoBox3,5509.4,4,1990
Y308,MACRO,AutoBox3,5630.19,5,1991
Y308,MACRO,AutoBox3,5750.98,6,1992
Y308,MACRO,ROBUST-Trend,5134.53,1,1987
Y308,MACRO,ROBUST-Trend,5341.55,2,1988
Y308,MACRO,ROBUST-Trend,5548.58,3,1989
Y308,MACRO,ROBUST-Trend,5755.6,4,1990
Y308,MACRO,ROBUST-Trend,5962.63,5,1991
Y308,MACRO,ROBUST-Trend,6169.66,6,1992
Y308,MACRO,ARARMA,5123.09,1,1987
Y308,MACRO,ARARMA,5326.44,2,1988
Y308,MACRO,ARARMA,5537.86,3,1989
Y308,MACRO,ARARMA,5757.67,4,1990
Y308,MACRO,ARARMA,5986.21,5,1991
Y308,MACRO,ARARMA,6223.83,6,1992
Y308,MACRO,Auto-ANN,5012.63,1,1987
Y308,MACRO,Auto-ANN,5091.67,2,1988
Y308,MACRO,Auto-ANN,5165.05,3,1989
Y308,MACRO,Auto-ANN,5233.18,4,1990
Y308,MACRO,Auto-ANN,5296.42,5,1991
Y308,MACRO,Auto-ANN,5355.14,6,1992
Y308,MACRO,Flors-Pearc1,5170.29,1,1987
Y308,MACRO,Flors-Pearc1,5289.72,2,1988
Y308,MACRO,Flors-Pearc1,5408.56,3,1989
Y308,MACRO,Flors-Pearc1,5526.8,4,1990
Y308,MACRO,Flors-Pearc1,5644.45,5,1991
Y308,MACRO,Flors-Pearc1,5761.51,6,1992
Y308,MACRO,Flors-Pearc2,4998.43,1,1987
Y308,MACRO,Flors-Pearc2,5059.51,2,1988
Y308,MACRO,Flors-Pearc2,5117.85,3,1989
Y308,MACRO,Flors-Pearc2,5173.56,4,1990
Y308,MACRO,Flors-Pearc2,5226.76,5,1991
Y308,MACRO,Flors-Pearc2,5277.57,6,1992
Y308,MACRO,PP-Autocast,4986.69,1,1987
Y308,MACRO,PP-Autocast,5042.62,2,1988
Y308,MACRO,PP-Autocast,5095.48,3,1989
Y308,MACRO,PP-Autocast,5145.43,4,1990
Y308,MACRO,PP-Autocast,5192.63,5,1991
Y308,MACRO,PP-Autocast,5237.24,6,1992
Y308,MACRO,ForecastPro,5070.84,1,1987
Y308,MACRO,ForecastPro,5214.16,2,1988
Y308,MACRO,ForecastPro,5357.48,3,1989
Y308,MACRO,ForecastPro,5500.8,4,1990
Y308,MACRO,ForecastPro,5644.12,5,1991
Y308,MACRO,ForecastPro,5787.44,6,1992
Y308,MACRO,SMARTFCS,5355,1,1987
Y308,MACRO,SMARTFCS,5526,2,1988
Y308,MACRO,SMARTFCS,5696,3,1989
Y308,MACRO,SMARTFCS,5866,4,1990
Y308,MACRO,SMARTFCS,6036,5,1991
Y308,MACRO,SMARTFCS,6207,6,1992
Y308,MACRO,THETAsm,4979.01,1,1987
Y308,MACRO,THETAsm,5001.1,2,1988
Y308,MACRO,THETAsm,4983.97,3,1989
Y308,MACRO,THETAsm,4977.19,4,1990
Y308,MACRO,THETAsm,4971.98,5,1991
Y308,MACRO,THETAsm,4976.08,6,1992
Y308,MACRO,THETA,5125.93,1,1987
Y308,MACRO,THETA,5262.18,2,1988
Y308,MACRO,THETA,5230.95,3,1989
Y308,MACRO,THETA,5313.41,4,1990
Y308,MACRO,THETA,5470.17,5,1991
Y308,MACRO,THETA,5558.65,6,1992
Y308,MACRO,RBF,5309.56,1,1987
Y308,MACRO,RBF,5504.12,2,1988
Y308,MACRO,RBF,5661.4,3,1989
Y308,MACRO,RBF,5762.85,4,1990
Y308,MACRO,RBF,5797.61,5,1991
Y308,MACRO,RBF,5758.68,6,1992
Y308,MACRO,ForcX,5070.84,1,1987
Y308,MACRO,ForcX,5214.17,2,1988
Y308,MACRO,ForcX,5357.51,3,1989
Y308,MACRO,ForcX,5500.84,4,1990
Y308,MACRO,ForcX,5644.18,5,1991
Y308,MACRO,ForcX,5787.52,6,1992
Y309,MACRO,NAIVE2,4996,1,1987
Y309,MACRO,NAIVE2,4996,2,1988
Y309,MACRO,NAIVE2,4996,3,1989
Y309,MACRO,NAIVE2,4996,4,1990
Y309,MACRO,NAIVE2,4996,5,1991
Y309,MACRO,NAIVE2,4996,6,1992
Y309,MACRO,SINGLE,4996,1,1987
Y309,MACRO,SINGLE,4996,2,1988
Y309,MACRO,SINGLE,4996,3,1989
Y309,MACRO,SINGLE,4996,4,1990
Y309,MACRO,SINGLE,4996,5,1991
Y309,MACRO,SINGLE,4996,6,1992
Y309,MACRO,HOLT,5154.62,1,1987
Y309,MACRO,HOLT,5324.72,2,1988
Y309,MACRO,HOLT,5494.82,3,1989
Y309,MACRO,HOLT,5664.92,4,1990
Y309,MACRO,HOLT,5835.03,5,1991
Y309,MACRO,HOLT,6005.13,6,1992
Y309,MACRO,DAMPEN,5273.64,1,1987
Y309,MACRO,DAMPEN,5470,2,1988
Y309,MACRO,DAMPEN,5660.35,3,1989
Y309,MACRO,DAMPEN,5844.88,4,1990
Y309,MACRO,DAMPEN,6023.77,5,1991
Y309,MACRO,DAMPEN,6197.17,6,1992
Y309,MACRO,WINTER,5154.62,1,1987
Y309,MACRO,WINTER,5324.72,2,1988
Y309,MACRO,WINTER,5494.82,3,1989
Y309,MACRO,WINTER,5664.92,4,1990
Y309,MACRO,WINTER,5835.03,5,1991
Y309,MACRO,WINTER,6005.13,6,1992
Y309,MACRO,COMB S-H-D,5141.42,1,1987
Y309,MACRO,COMB S-H-D,5263.57,2,1988
Y309,MACRO,COMB S-H-D,5383.72,3,1989
Y309,MACRO,COMB S-H-D,5501.93,4,1990
Y309,MACRO,COMB S-H-D,5618.27,5,1991
Y309,MACRO,COMB S-H-D,5732.77,6,1992
Y309,MACRO,B-J auto,5127.95,1,1987
Y309,MACRO,B-J auto,5251,2,1988
Y309,MACRO,B-J auto,5365.76,3,1989
Y309,MACRO,B-J auto,5472.78,4,1990
Y309,MACRO,B-J auto,5572.58,5,1991
Y309,MACRO,B-J auto,5665.65,6,1992
Y309,MACRO,AutoBox1,5808.24,1,1987
Y309,MACRO,AutoBox1,6276.62,2,1988
Y309,MACRO,AutoBox1,6793.85,3,1989
Y309,MACRO,AutoBox1,7365.02,4,1990
Y309,MACRO,AutoBox1,7995.76,5,1991
Y309,MACRO,AutoBox1,8692.28,6,1992
Y309,MACRO,AutoBox2,5164.97,1,1987
Y309,MACRO,AutoBox2,5333.94,2,1988
Y309,MACRO,AutoBox2,5502.91,3,1989
Y309,MACRO,AutoBox2,5671.88,4,1990
Y309,MACRO,AutoBox2,5840.84,5,1991
Y309,MACRO,AutoBox2,6009.81,6,1992
Y309,MACRO,AutoBox3,5025.15,1,1987
Y309,MACRO,AutoBox3,5380.02,2,1988
Y309,MACRO,AutoBox3,5705.37,3,1989
Y309,MACRO,AutoBox3,5740.63,4,1990
Y309,MACRO,AutoBox3,5802.2,5,1991
Y309,MACRO,AutoBox3,6122.1,6,1992
Y309,MACRO,ROBUST-Trend,5173.02,1,1987
Y309,MACRO,ROBUST-Trend,5350.03,2,1988
Y309,MACRO,ROBUST-Trend,5527.05,3,1989
Y309,MACRO,ROBUST-Trend,5704.06,4,1990
Y309,MACRO,ROBUST-Trend,5881.08,5,1991
Y309,MACRO,ROBUST-Trend,6058.09,6,1992
Y309,MACRO,ARARMA,5257.54,1,1987
Y309,MACRO,ARARMA,5497.73,2,1988
Y309,MACRO,ARARMA,5748.89,3,1989
Y309,MACRO,ARARMA,6011.53,4,1990
Y309,MACRO,ARARMA,6286.16,5,1991
Y309,MACRO,ARARMA,6573.34,6,1992
Y309,MACRO,Auto-ANN,4994,1,1987
Y309,MACRO,Auto-ANN,5191.94,2,1988
Y309,MACRO,Auto-ANN,5313.49,3,1989
Y309,MACRO,Auto-ANN,5312.35,4,1990
Y309,MACRO,Auto-ANN,5311.77,5,1991
Y309,MACRO,Auto-ANN,5363.52,6,1992
Y309,MACRO,Flors-Pearc1,5279.76,1,1987
Y309,MACRO,Flors-Pearc1,5494.8,2,1988
Y309,MACRO,Flors-Pearc1,5708.76,3,1989
Y309,MACRO,Flors-Pearc1,5921.64,4,1990
Y309,MACRO,Flors-Pearc1,6133.47,5,1991
Y309,MACRO,Flors-Pearc1,6344.24,6,1992
Y309,MACRO,Flors-Pearc2,4990.19,1,1987
Y309,MACRO,Flors-Pearc2,5086.46,2,1988
Y309,MACRO,Flors-Pearc2,5182.46,3,1989
Y309,MACRO,Flors-Pearc2,5278.19,4,1990
Y309,MACRO,Flors-Pearc2,5373.66,5,1991
Y309,MACRO,Flors-Pearc2,5468.87,6,1992
Y309,MACRO,PP-Autocast,5270.11,1,1987
Y309,MACRO,PP-Autocast,5464.1,2,1988
Y309,MACRO,PP-Autocast,5651.3,3,1989
Y309,MACRO,PP-Autocast,5831.95,4,1990
Y309,MACRO,PP-Autocast,6006.27,5,1991
Y309,MACRO,PP-Autocast,6174.49,6,1992
Y309,MACRO,ForecastPro,5181.13,1,1987
Y309,MACRO,ForecastPro,5386.57,2,1988
Y309,MACRO,ForecastPro,5592.01,3,1989
Y309,MACRO,ForecastPro,5797.44,4,1990
Y309,MACRO,ForecastPro,6002.88,5,1991
Y309,MACRO,ForecastPro,6208.32,6,1992
Y309,MACRO,SMARTFCS,5197,1,1987
Y309,MACRO,SMARTFCS,5377,2,1988
Y309,MACRO,SMARTFCS,5558,3,1989
Y309,MACRO,SMARTFCS,5738,4,1990
Y309,MACRO,SMARTFCS,5918,5,1991
Y309,MACRO,SMARTFCS,6099,6,1992
Y309,MACRO,THETAsm,5056.28,1,1987
Y309,MACRO,THETAsm,5101.81,2,1988
Y309,MACRO,THETAsm,5068.82,3,1989
Y309,MACRO,THETAsm,5070.32,4,1990
Y309,MACRO,THETAsm,5074.78,5,1991
Y309,MACRO,THETAsm,5091.23,6,1992
Y309,MACRO,THETA,5236.55,1,1987
Y309,MACRO,THETA,5440.18,2,1988
